1023;65;370.47;162.34;2019-02-25T15:46:37;;;1023;370.47
1023;65;390.11;182.21;2019-02-25T15:46:38;;;;
1023;65;390.02;162.34;2019-02-25T15:46:39;;;;
1023;65;386.22;182.21;2019-02-25T15:46:40;;;;
1023;65;388.33;162.34;2019-02-25T15:46:41;;;;
1023;65;384.6;162.34;2019-02-25T15:46:42;;;;
1023;65;370.8;162.34;2019-02-25T15:46:43;;;;
1023;65;372.84;182.21;2019-02-25T15:46:44;;;;
1023;65;378.52;162.34;2019-02-25T15:46:45;;;;
1023;65;387.73;182.21;2019-02-25T15:46:46;;;1023;387.73
1014;65;384.86;162.34;2019-02-25T15:46:47;;;;
1014;65;374.99;182.21;2019-02-25T15:46:48;;;;
1014;65;382.18;162.34;2019-02-25T15:46:49;;;;
1014;65;382.18;182.21;2019-02-25T15:46:50;;;;
1014;65;378.44;162.34;2019-02-25T15:46:51;;;;
1014;65;370.88;162.34;2019-02-25T15:46:52;;;;
1014;65;368.56;162.34;2019-02-25T15:46:53;;;;
1014;65;376.56;182.21;2019-02-25T15:46:54;;;;
1014;65;370.68;162.34;2019-02-25T15:46:55;;;;
1014;65;373.87;182.21;2019-02-25T15:46:56;;;1014;373.87
1004;65;374.74;162.34;2019-02-25T15:46:57;;;;
1004;65;377.85;182.21;2019-02-25T15:46:58;;;;
1004;65;386.1;162.34;2019-02-25T15:46:59;;;;
1004;65;387.73;182.21;2019-02-25T15:47:00;;;;
1004;65;387.77;162.34;2019-02-25T15:47:01;;;;
1004;65;368.16;182.21;2019-02-25T15:47:02;;;;
1004;65;372.27;162.34;2019-02-25T15:47:03;;;;
1004;65;381.08;162.34;2019-02-25T15:47:04;;;;
1004;65;389.54;162.34;2019-02-25T15:47:05;;;;
1004;65;393.2;162.34;2019-02-25T15:47:06;;;1004;393.2
994;65;379.06;182.21;2019-02-25T15:47:07;;;;
994;65;376.69;162.34;2019-02-25T15:47:08;;;;
994;65;391.24;182.21;2019-02-25T15:47:09;;;;
994;65;400.52;162.34;2019-02-25T15:47:10;;;;
994;65;393.11;182.21;2019-02-25T15:47:11;;;;
994;65;401.77;162.34;2019-02-25T15:47:12;;;;
994;65;385.24;182.21;2019-02-25T15:47:13;;;;
994;65;385.24;162.34;2019-02-25T15:47:14;;;;
994;65;386.91;182.21;2019-02-25T15:47:15;;;;
994;65;380.62;162.34;2019-02-25T15:47:16;;;994;380.62
984;65;389.89;182.21;2019-02-25T15:47:17;;;;
984;65;392.02;162.34;2019-02-25T15:47:18;;;;
984;65;391.15;182.21;2019-02-25T15:47:19;;;;
984;65;395.62;162.34;2019-02-25T15:47:20;;;;
984;65;379.57;182.21;2019-02-25T15:47:21;;;;
984;65;376.23;162.34;2019-02-25T15:47:22;;;;
984;65;379.19;182.21;2019-02-25T15:47:23;;;;
984;65;375.56;162.34;2019-02-25T15:47:24;;;;
984;65;374.32;182.21;2019-02-25T15:47:25;;;;
984;65;386.74;162.34;2019-02-25T15:47:26;;;984;386.74
974;65;379.36;182.21;2019-02-25T15:47:27;;;;
974;65;387.6;162.34;2019-02-25T15:47:28;;;;
974;65;384.86;182.21;2019-02-25T15:47:29;;;;
974;65;372.31;162.34;2019-02-25T15:47:30;;;;
974;65;390.58;182.21;2019-02-25T15:47:31;;;;
974;65;365.19;162.34;2019-02-25T15:47:32;;;;
974;65;391.11;182.21;2019-02-25T15:47:33;;;;
974;65;382.73;162.34;2019-02-25T15:47:34;;;;
974;65;381.25;182.21;2019-02-25T15:47:35;;;;
974;65;378.31;162.34;2019-02-25T15:47:36;;;974;378.31
964;65;378.31;182.21;2019-02-25T15:47:37;;;;
964;65;367.51;162.34;2019-02-25T15:47:38;;;;
964;65;375.9;182.21;2019-02-25T15:47:39;;;;
964;65;370.72;162.34;2019-02-25T15:47:40;;;;
964;65;393.55;182.21;2019-02-25T15:47:41;;;;
964;65;376.35;162.34;2019-02-25T15:47:42;;;;
964;65;381.76;182.21;2019-02-25T15:47:43;;;;
964;65;376.31;162.34;2019-02-25T15:47:44;;;;
964;65;385.62;182.21;2019-02-25T15:47:45;;;;
964;65;400.34;162.34;2019-02-25T15:47:46;;;964;400.34
954;65;371.86;182.21;2019-02-25T15:47:47;;;;
954;65;392.63;162.34;2019-02-25T15:47:48;;;;
954;65;382.6;182.21;2019-02-25T15:47:49;;;;
954;65;381.04;162.34;2019-02-25T15:47:50;;;;
954;65;380.87;182.21;2019-02-25T15:47:51;;;;
954;65;382.56;162.34;2019-02-25T15:47:52;;;;
954;65;390.19;182.21;2019-02-25T15:47:53;;;;
954;65;385.11;162.34;2019-02-25T15:47:54;;;;
954;65;393.25;162.34;2019-02-25T15:47:55;;;;
954;65;398.86;162.34;2019-02-25T15:47:56;;;954;398.86
944;65;376.52;162.34;2019-02-25T15:47:57;;;;
944;65;379.23;182.21;2019-02-25T15:47:58;;;;
944;65;373.09;162.34;2019-02-25T15:47:59;;;;
944;65;370.76;182.21;2019-02-25T15:48:00;;;;
944;65;370.76;162.34;2019-02-25T15:48:01;;;;
944;65;392.68;182.21;2019-02-25T15:48:02;;;;
944;65;373.46;162.34;2019-02-25T15:48:03;;;;
944;65;370.15;182.21;2019-02-25T15:48:04;;;;
944;65;382.01;162.34;2019-02-25T15:48:05;;;;
944;65;398.19;182.21;2019-02-25T15:48:06;;;944;398.19
934;65;384.86;162.34;2019-02-25T15:48:07;;;;
934;65;384.77;182.21;2019-02-25T15:48:08;;;;
934;65;386.22;162.34;2019-02-25T15:48:09;;;;
934;65;380.66;182.21;2019-02-25T15:48:10;;;;
934;65;384.86;162.34;2019-02-25T15:48:11;;;;
934;65;372.8;182.21;2019-02-25T15:48:12;;;;
934;65;386.44;162.34;2019-02-25T15:48:13;;;;
934;65;376.1;182.21;2019-02-25T15:48:14;;;;
934;65;381.71;162.34;2019-02-25T15:48:15;;;;
934;65;395.84;182.21;2019-02-25T15:48:16;;;934;395.84
924;65;387.38;162.34;2019-02-25T15:48:17;;;;
924;65;394.74;182.21;2019-02-25T15:48:18;;;;
924;65;382.18;162.34;2019-02-25T15:48:19;;;;
924;65;389.02;182.21;2019-02-25T15:48:20;;;;
924;65;382.22;162.34;2019-02-25T15:48:21;;;;
924;65;393.07;182.21;2019-02-25T15:48:22;;;;
924;65;393.77;162.34;2019-02-25T15:48:23;;;;
924;65;376.68;182.21;2019-02-25T15:48:24;;;;
924;65;376.68;162.34;2019-02-25T15:48:25;;;;
924;65;378.98;162.34;2019-02-25T15:48:26;;;924;378.98
914;65;375.19;182.21;2019-02-25T15:48:27;;;;
914;65;402.9;162.34;2019-02-25T15:48:28;;;;
914;65;383.32;182.21;2019-02-25T15:48:29;;;;
914;65;380.87;162.34;2019-02-25T15:48:30;;;;
914;65;383.92;182.21;2019-02-25T15:48:31;;;;
914;65;374.9;162.34;2019-02-25T15:48:32;;;;
914;65;378.69;182.21;2019-02-25T15:48:33;;;;
914;65;390.67;162.34;2019-02-25T15:48:34;;;;
914;65;394.08;182.21;2019-02-25T15:48:35;;;;
914;65;386.18;162.34;2019-02-25T15:48:36;;;914;386.18
904;65;390.63;182.21;2019-02-25T15:48:37;;;;
904;65;385.41;162.34;2019-02-25T15:48:38;;;;
904;65;400.11;182.21;2019-02-25T15:48:39;;;;
904;65;393.99;162.34;2019-02-25T15:48:40;;;;
904;65;402.04;182.21;2019-02-25T15:48:41;;;;
904;65;412.01;162.34;2019-02-25T15:48:42;;;;
904;65;407.54;182.21;2019-02-25T15:48:43;;;;
904;65;394.48;162.34;2019-02-25T15:48:44;;;;
904;65;406.85;182.21;2019-02-25T15:48:45;;;;
904;65;406.85;162.34;2019-02-25T15:48:46;;;904;406.85
894;65;399;162.34;2019-02-25T15:48:47;;;;
894;65;406.03;182.21;2019-02-25T15:48:48;;;;
894;65;394.52;162.34;2019-02-25T15:48:49;;;;
894;65;396.02;182.21;2019-02-25T15:48:50;;;;
894;65;397.26;162.34;2019-02-25T15:48:51;;;;
894;65;396.91;162.34;2019-02-25T15:48:52;;;;
894;65;406.9;182.21;2019-02-25T15:48:53;;;;
894;65;403.9;162.34;2019-02-25T15:48:54;;;;
894;65;411.04;182.21;2019-02-25T15:48:55;;;;
894;65;405.39;162.34;2019-02-25T15:48:56;;;894;405.39
884;65;416.92;182.21;2019-02-25T15:48:57;;;;
884;65;387.64;162.34;2019-02-25T15:48:58;;;;
884;65;412.66;182.21;2019-02-25T15:48:59;;;;
884;65;386.48;162.34;2019-02-25T15:49:00;;;;
884;65;404.85;182.21;2019-02-25T15:49:01;;;;
884;65;390.32;162.34;2019-02-25T15:49:02;;;;
884;65;403.76;182.21;2019-02-25T15:49:03;;;;
884;65;384.81;162.34;2019-02-25T15:49:04;;;;
884;65;391.54;162.34;2019-02-25T15:49:05;;;;
884;65;400.34;162.34;2019-02-25T15:49:06;;;884;400.34
874;65;392.5;162.34;2019-02-25T15:49:07;;;;
874;65;392.5;182.21;2019-02-25T15:49:08;;;;
874;65;399.75;162.34;2019-02-25T15:49:09;;;;
874;65;398.95;182.21;2019-02-25T15:49:10;;;;
874;65;405.03;162.34;2019-02-25T15:49:11;;;;
874;65;420.19;182.21;2019-02-25T15:49:12;;;;
874;65;415.42;162.34;2019-02-25T15:49:13;;;;
874;65;418.05;182.21;2019-02-25T15:49:14;;;;
874;65;403.04;162.34;2019-02-25T15:49:15;;;;
874;65;412.89;182.21;2019-02-25T15:49:16;;;874;412.89
864;65;420.42;162.34;2019-02-25T15:49:17;;;;
864;65;411.32;182.21;2019-02-25T15:49:18;;;;
864;65;419.52;162.34;2019-02-25T15:49:19;;;;
864;65;407.58;182.21;2019-02-25T15:49:20;;;;
864;65;409.79;162.34;2019-02-25T15:49:21;;;;
864;65;417.25;182.21;2019-02-25T15:49:22;;;;
864;65;414.06;162.34;2019-02-25T15:49:23;;;;
864;65;393.42;182.21;2019-02-25T15:49:24;;;;
864;65;417.25;162.34;2019-02-25T15:49:25;;;;
864;65;397.75;182.21;2019-02-25T15:49:26;;;864;397.75
854;65;429.68;162.34;2019-02-25T15:49:27;;;;
854;65;416.5;182.21;2019-02-25T15:49:28;;;;
854;65;405.44;162.34;2019-02-25T15:49:29;;;;
854;65;409.42;182.21;2019-02-25T15:49:30;;;;
854;65;409.42;162.34;2019-02-25T15:49:31;;;;
854;65;418.24;182.21;2019-02-25T15:49:32;;;;
854;65;426.04;162.34;2019-02-25T15:49:33;;;;
854;65;395.27;162.34;2019-02-25T15:49:34;;;;
854;65;400.56;182.21;2019-02-25T15:49:35;;;;
854;65;401.14;162.34;2019-02-25T15:49:36;;;854;401.14
844;65;409.93;182.21;2019-02-25T15:49:37;;;;
844;65;415.09;162.34;2019-02-25T15:49:38;;;;
844;65;408.92;202.09;2019-02-25T15:49:39;;;;
844;65;404.71;162.34;2019-02-25T15:49:40;;;;
844;65;405.39;182.21;2019-02-25T15:49:41;;;;
844;65;397.66;162.34;2019-02-25T15:49:42;;;;
844;65;404.62;182.21;2019-02-25T15:49:43;;;;
844;65;402.4;162.34;2019-02-25T15:49:44;;;;
844;65;426.91;182.21;2019-02-25T15:49:45;;;;
844;65;424.4;162.34;2019-02-25T15:49:46;;;844;424.4
834;65;408.87;182.21;2019-02-25T15:49:47;;;;
834;65;418.2;162.34;2019-02-25T15:49:48;;;;
834;65;409.84;182.21;2019-02-25T15:49:49;;;;
834;65;422.72;162.34;2019-02-25T15:49:50;;;;
834;65;413.22;182.21;2019-02-25T15:49:51;;;;
834;65;402.04;162.34;2019-02-25T15:49:52;;;;
834;65;402.04;182.21;2019-02-25T15:49:53;;;;
834;65;415.18;162.34;2019-02-25T15:49:54;;;;
834;65;434.51;182.21;2019-02-25T15:49:55;;;;
834;65;436.99;162.34;2019-02-25T15:49:56;;;834;436.99
824;65;430.32;182.21;2019-02-25T15:49:57;;;;
824;65;414.72;162.34;2019-02-25T15:49:58;;;;
824;65;414.06;182.21;2019-02-25T15:49:59;;;;
824;65;417.35;162.34;2019-02-25T15:50:00;;;;
824;65;426.23;182.21;2019-02-25T15:50:01;;;;
824;65;435.7;162.34;2019-02-25T15:50:02;;;;
824;65;418.48;182.21;2019-02-25T15:50:03;;;;
824;65;418.67;162.34;2019-02-25T15:50:04;;;;
824;65;413.27;182.21;2019-02-25T15:50:05;;;;
824;65;434.11;162.34;2019-02-25T15:50:06;;;824;434.11
814;65;418.86;182.21;2019-02-25T15:50:07;;;;
814;65;423.72;162.34;2019-02-25T15:50:08;;;;
814;65;438.24;182.21;2019-02-25T15:50:09;;;;
814;65;415.79;162.34;2019-02-25T15:50:10;;;;
814;65;417.3;182.21;2019-02-25T15:50:11;;;;
814;65;419.28;162.34;2019-02-25T15:50:12;;;;
814;65;427.88;182.21;2019-02-25T15:50:13;;;;
814;65;427.88;162.34;2019-02-25T15:50:14;;;;
814;65;435.65;182.21;2019-02-25T15:50:15;;;;
814;65;423.39;182.21;2019-02-25T15:50:16;;;814;423.39
804;65;426.18;162.34;2019-02-25T15:50:17;;;;
804;65;421.71;182.21;2019-02-25T15:50:19;;;;
804;65;460.43;162.34;2019-02-25T15:50:20;;;;
804;65;428.66;182.21;2019-02-25T15:50:21;;;;
804;65;425.6;162.34;2019-02-25T15:50:22;;;;
804;65;419.38;182.21;2019-02-25T15:50:22;;;;
804;65;431.99;162.34;2019-02-25T15:50:24;;;;
804;65;425.36;182.21;2019-02-25T15:50:24;;;;
804;65;439.35;162.34;2019-02-25T15:50:25;;;;
804;65;447.99;182.21;2019-02-25T15:50:27;;;804;447.99
794;65;447.93;162.34;2019-02-25T15:50:28;;;;
794;65;441.06;182.21;2019-02-25T15:50:29;;;;
794;65;427.83;162.34;2019-02-25T15:50:30;;;;
794;65;424.16;182.21;2019-02-25T15:50:31;;;;
794;65;442.62;162.34;2019-02-25T15:50:32;;;;
794;65;417.72;182.21;2019-02-25T15:50:33;;;;
794;65;460.59;162.34;2019-02-25T15:50:34;;;;
794;65;460.59;182.21;2019-02-25T15:50:35;;;;
794;65;428.56;162.34;2019-02-25T15:50:36;;;;
794;65;460.06;162.34;2019-02-25T15:50:37;;;794;460.06
784;65;442.63;182.21;2019-02-25T15:50:38;;;;
784;65;437.14;182.21;2019-02-25T15:50:39;;;;
784;65;451.08;182.21;2019-02-25T15:50:40;;;;
784;65;453.06;182.21;2019-02-25T15:50:41;;;;
784;65;440.85;162.34;2019-02-25T15:50:42;;;;
784;65;435.6;182.21;2019-02-25T15:50:43;;;;
784;65;444.15;162.34;2019-02-25T15:50:44;;;;
784;65;440.05;182.21;2019-02-25T15:50:45;;;;
784;65;450.83;162.34;2019-02-25T15:50:46;;;;
784;65;436.89;182.21;2019-02-25T15:50:47;;;784;436.89
774;65;457.52;162.34;2019-02-25T15:50:48;;;;
774;65;420.23;182.21;2019-02-25T15:50:49;;;;
774;65;437.94;162.34;2019-02-25T15:50:50;;;;
774;65;453.79;162.34;2019-02-25T15:50:51;;;;
774;65;450.72;182.21;2019-02-25T15:50:52;;;;
774;65;436;162.34;2019-02-25T15:50:53;;;;
774;65;453.58;182.21;2019-02-25T15:50:54;;;;
774;65;443.08;162.34;2019-02-25T15:50:55;;;;
774;65;456.47;182.21;2019-02-25T15:50:56;;;;
774;65;456.47;162.34;2019-02-25T15:50:57;;;774;456.47
764;65;455.63;182.21;2019-02-25T15:50:58;;;;
764;65;467.85;162.34;2019-02-25T15:50:59;;;;
764;65;457.52;182.21;2019-02-25T15:51:00;;;;
764;65;449.33;162.34;2019-02-25T15:51:01;;;;
764;65;442.57;182.21;2019-02-25T15:51:02;;;;
764;65;454.68;162.34;2019-02-25T15:51:03;;;;
764;65;473.2;182.21;2019-02-25T15:51:04;;;;
764;65;472.48;162.34;2019-02-25T15:51:05;;;;
764;65;470.62;182.21;2019-02-25T15:51:06;;;;
764;65;490.97;162.34;2019-02-25T15:51:07;;;764;490.97
754;65;461.02;162.34;2019-02-25T15:51:08;;;;
754;65;478.46;162.34;2019-02-25T15:51:09;;;;
754;65;487.54;182.21;2019-02-25T15:51:10;;;;
754;65;465.63;162.34;2019-02-25T15:51:11;;;;
754;65;456.62;182.21;2019-02-25T15:51:12;;;;
754;65;476.79;182.21;2019-02-25T15:51:13;;;;
754;65;457.73;162.34;2019-02-25T15:51:14;;;;
754;65;478.63;182.21;2019-02-25T15:51:15;;;;
754;65;477.29;162.34;2019-02-25T15:51:16;;;;
754;65;468.39;182.21;2019-02-25T15:51:17;;;754;468.39
744;65;476.79;162.34;2019-02-25T15:51:18;;;;
744;65;476.79;182.21;2019-02-25T15:51:19;;;;
744;65;508.42;162.34;2019-02-25T15:51:20;;;;
744;65;480.58;182.21;2019-02-25T15:51:21;;;;
744;65;482.44;162.34;2019-02-25T15:51:22;;;;
744;65;477.18;182.21;2019-02-25T15:51:23;;;;
744;65;456.57;162.34;2019-02-25T15:51:24;;;;
744;65;476.57;182.21;2019-02-25T15:51:25;;;;
744;65;479.8;162.34;2019-02-25T15:51:26;;;;
744;65;478.29;182.21;2019-02-25T15:51:27;;;744;478.29
734;65;481.7;162.34;2019-02-25T15:51:28;;;;
734;65;503.23;182.21;2019-02-25T15:51:29;;;;
734;65;460.7;162.34;2019-02-25T15:51:30;;;;
734;65;464.01;182.21;2019-02-25T15:51:31;;;;
734;65;468.23;162.34;2019-02-25T15:51:32;;;;
734;65;473.64;182.21;2019-02-25T15:51:33;;;;
734;65;500.22;162.34;2019-02-25T15:51:34;;;;
734;65;495.13;182.21;2019-02-25T15:51:35;;;;
734;65;471.66;162.34;2019-02-25T15:51:36;;;;
734;65;522.89;182.21;2019-02-25T15:51:37;;;734;522.89
724;65;484.52;182.21;2019-02-25T15:51:38;;;;
724;65;484.52;162.34;2019-02-25T15:51:39;;;;
724;65;505.85;182.21;2019-02-25T15:51:40;;;;
724;65;486.17;162.34;2019-02-25T15:51:41;;;;
724;65;512.89;182.21;2019-02-25T15:51:42;;;;
724;65;491.89;162.34;2019-02-25T15:51:43;;;;
724;65;477.29;182.21;2019-02-25T15:51:44;;;;
724;65;510.11;162.34;2019-02-25T15:51:45;;;;
724;65;507.58;182.21;2019-02-25T15:51:46;;;;
724;65;509.44;162.34;2019-02-25T15:51:47;;;724;509.44
714;65;513.07;182.21;2019-02-25T15:51:48;;;;
714;65;488.39;162.34;2019-02-25T15:51:49;;;;
714;65;526.63;162.34;2019-02-25T15:51:50;;;;
714;65;510.65;182.21;2019-02-25T15:51:51;;;;
714;65;494.15;162.34;2019-02-25T15:51:52;;;;
714;65;520.91;182.21;2019-02-25T15:51:53;;;;
714;65;542.26;162.34;2019-02-25T15:51:54;;;;
714;65;507.4;182.21;2019-02-25T15:51:55;;;;
714;65;481.87;162.34;2019-02-25T15:51:56;;;;
714;65;507.05;182.21;2019-02-25T15:51:57;;;714;507.05
704;65;505.97;162.34;2019-02-25T15:51:58;;;;
704;65;521.84;182.21;2019-02-25T15:51:59;;;;
704;65;520.72;182.21;2019-02-25T15:52:00;;;;
704;65;520.72;162.34;2019-02-25T15:52:01;;;;
704;65;536.71;162.34;2019-02-25T15:52:02;;;;
704;65;564.74;182.21;2019-02-25T15:52:03;;;;
704;65;533.58;162.34;2019-02-25T15:52:04;;;;
704;65;517.83;182.21;2019-02-25T15:52:05;;;;
704;65;500.16;182.21;2019-02-25T15:52:06;;;;
704;65;524.07;162.34;2019-02-25T15:52:07;;;704;524.07
694;65;519.8;182.21;2019-02-25T15:52:08;;;;
694;65;552.03;162.34;2019-02-25T15:52:09;;;;
694;65;564.88;182.21;2019-02-25T15:52:10;;;;
694;65;569.47;162.34;2019-02-25T15:52:11;;;;
694;65;541.15;182.21;2019-02-25T15:52:12;;;;
694;65;530.47;162.34;2019-02-25T15:52:13;;;;
694;65;539.28;182.21;2019-02-25T15:52:14;;;;
694;65;550.84;162.34;2019-02-25T15:52:15;;;;
694;65;535.56;182.21;2019-02-25T15:52:16;;;;
694;65;569.06;162.34;2019-02-25T15:52:17;;;694;569.06
684;65;510.77;182.21;2019-02-25T15:52:18;;;;
684;65;531.55;162.34;2019-02-25T15:52:19;;;;
684;65;575.36;182.21;2019-02-25T15:52:20;;;;
684;65;536.84;162.34;2019-02-25T15:52:21;;;;
684;65;542.45;182.21;2019-02-25T15:52:22;;;;
684;65;609;162.34;2019-02-25T15:52:23;;;;
684;65;595.8;182.21;2019-02-25T15:52:24;;;;
684;65;595.8;162.34;2019-02-25T15:52:25;;;;
684;65;593.05;182.21;2019-02-25T15:52:26;;;;
684;65;590.45;162.34;2019-02-25T15:52:27;;;684;590.45
674;65;579.21;182.21;2019-02-25T15:52:28;;;;
674;65;594.28;162.34;2019-02-25T15:52:29;;;;
674;65;606.84;182.21;2019-02-25T15:52:30;;;;
674;65;557.64;162.34;2019-02-25T15:52:31;;;;
674;65;599.45;182.21;2019-02-25T15:52:32;;;;
674;65;564.88;162.34;2019-02-25T15:52:33;;;;
674;65;562.5;182.21;2019-02-25T15:52:34;;;;
674;65;603.57;162.34;2019-02-25T15:52:35;;;;
674;65;570.85;182.21;2019-02-25T15:52:36;;;;
674;65;603.72;162.34;2019-02-25T15:52:37;;;674;603.72
664;65;600.78;182.21;2019-02-25T15:52:38;;;;
664;65;605.95;162.34;2019-02-25T15:52:39;;;;
664;65;611.55;182.21;2019-02-25T15:52:40;;;;
664;65;602.98;162.34;2019-02-25T15:52:41;;;;
664;65;612.3;182.21;2019-02-25T15:52:42;;;;
664;65;590.38;162.34;2019-02-25T15:52:43;;;;
664;65;591.1;182.21;2019-02-25T15:52:44;;;;
664;65;618.2;162.34;2019-02-25T15:52:45;;;;
664;65;618.2;182.21;2019-02-25T15:52:46;;;;
